#{"t_start": 1781379320.5695977, "env_id": "CarRacing-v3"}
r,l,t
888.847584,1000,7151.776839
839.849624,1000,7230.60941
869.348659,1000,7261.615562
424.781341,1000,7292.364089
882.817869,1000,7324.567384
869.924812,1000,7359.078868
892.063492,1000,7393.555639
887.5,1000,7488.977759
433.13253,1000,7522.013333
923.8,762,7549.069521
939.2,608,7568.718534
924.3,757,7593.889293
550.190114,1000,7625.921248
875.438596,1000,7660.681602
889.323843,1000,7756.026931
758.156028,1000,7789.258845
530.094044,1000,7823.888845
440.540541,1000,7856.50824
871.544715,1000,7889.777522
622.222222,1000,7922.723716
449.407115,1000,7956.040813
404.559271,1000,8051.624734
265.313653,1000,8087.050095
845.736434,1000,8121.804264
300.77821,1000,8156.829955
544.444444,1000,8189.740667
819.753086,1000,8222.289144
595.205479,1000,8298.225958
827.536232,1000,8328.938445
840.993789,1000,8359.91281
878.056426,1000,8390.827381
572.839506,1000,8421.050528
663.40694,1000,8451.897645
896.575342,1000,8536.432912
519.808307,1000,8570.609479
542.140468,1000,8604.958229
844.852941,1000,8639.142387
311.428571,1000,8673.507801
739.464883,1000,8707.307692
796.797153,1000,8798.250737
883.552632,1000,8833.843636
865.299685,1000,8867.965883
878.494624,1000,8902.372418
610.526316,1000,8936.792762
849.820789,1000,8971.321533
930.5,695,8995.400017
928.4,716,9083.184227
612.933754,1000,9117.831381
857.236842,1000,9152.599237
889.690722,1000,9187.58226
631.958763,1000,9222.129072
500.600601,1000,9256.915863
911.8,882,9287.262606
893.377483,1000,9381.752432
882.638889,1000,9416.340092
835.59322,1000,9451.194862
877.52809,1000,9485.740336
910.9,891,9516.805647
887.654321,1000,9551.539019
831.034483,1000,9648.867665
906.2,938,9681.991615
856.521739,1000,9716.365294
726.219512,1000,9751.028139
883.388704,1000,9785.003133
880.582524,1000,9820.569999
861.937716,1000,9917.810724
883.277592,1000,9952.583629
885.559567,1000,9986.652535
890.44586,1000,10020.347526
910.5,895,10051.402179
877.272727,1000,10086.028067
924.5,755,10113.433386
910.6,894,10206.672966
928.2,718,10231.744743
919.9,801,10260.185191
878.947368,1000,10294.147022
672.151899,1000,10328.693571
875.778547,1000,10363.026533
876.744186,1000,10397.984594
868.253968,1000,10496.018139
926.8,732,10521.771304
896.753247,1000,10556.346657
928.4,716,10580.933693
886.486486,1000,10616.447357
882.078853,1000,10650.893565
856.989247,1000,10685.613108
628.096677,1000,10764.934275
868.75,1000,10797.756921
917.1,829,10825.564965
922.7,773,10851.061187
881.36646,1000,10884.311136
883.606557,1000,10915.705987
893.174061,1000,10995.728718
45.47972,749,11021.754528
886.30137,1000,11056.049985
886.486486,1000,11090.539517
808.77193,1000,11124.975513
848.275862,1000,11159.179615
733.333333,1000,11192.219655
523.333333,1000,11287.43235
879.865772,1000,11322.864596
282.065517,870,11352.536058
880.694981,1000,11386.747636
763.468635,1000,11421.266654
883.552632,1000,11456.070217
858.702065,1000,11543.015762
510.561056,1000,11577.635566
855.172414,1000,11612.197531
935.9,641,11634.284413
760.0,1000,11668.414651
764.768683,1000,11703.023704
833.797909,1000,11737.862101
829.411765,1000,11830.841732
846.428571,1000,11864.097338
862.962963,1000,11898.980939
867.509025,1000,11932.867636
787.719298,1000,11966.813597
-34.156379,1000,12000.530106
461.904762,1000,12095.899098
602.265372,1000,12130.00777
764.238411,1000,12165.106477
735.051546,1000,12199.09516
365.517241,1000,12233.993177
826.199262,1000,12267.928918
862.837838,1000,12363.637957
825.324675,1000,12397.669643
366.019417,1000,12431.604445
495.317726,1000,12466.597542
823.333333,1000,12501.075899
700.884956,1000,12536.30534
791.696751,1000,12570.199888
852.727273,1000,12667.942067
370.588235,1000,12702.005561
721.428571,1000,12736.631999
932.7,673,12759.40479
410.574018,1000,12793.252202
825.266904,1000,12828.218093
829.292929,1000,12926.7083
864.788732,1000,12961.705452
839.285714,1000,12996.298652
686.764706,1000,13031.03037
881.751825,1000,13065.072698
359.363958,1000,13099.701939
414.59854,1000,13196.542727
620.27972,1000,13231.377523
889.051095,1000,13265.972993
862.962963,1000,13299.555223
887.261146,1000,13332.227257
503.960396,1000,13363.238903
879.522184,1000,13397.567956
821.708185,1000,13485.541221
793.75,1000,13520.821403
869.69697,1000,13556.044461
882.394366,1000,13591.510015
852.681388,1000,13625.55406
858.333333,1000,13660.226297
856.521739,1000,13756.371979
477.160494,1000,13791.051804
430.864198,1000,13826.428561
764.150943,1000,13862.216237
877.04918,1000,13896.649743
923.0,770,13923.141283
912.5,875,14015.314652
877.443609,1000,14049.711329
850.657895,1000,14084.434048
896.441281,1000,14119.301788
449.520767,1000,14154.950825
222.783562,917,14186.165995
867.532468,1000,14219.555757
857.928803,1000,14302.539856
870.099668,1000,14336.975588
649.226006,1000,14371.759171
528.070175,1000,14406.481204
876.666667,1000,14441.880972
890.740741,1000,14476.191363
579.310345,1000,14570.875139
860.655738,1000,14606.393569
835.018051,1000,14640.798779
640.875912,1000,14675.488258
885.915493,1000,14709.945889
885.611511,1000,14745.326309
830.513595,1000,14842.788461
893.333333,1000,14877.654584
867.509025,1000,14911.363647
874.074074,1000,14946.147953
387.603306,1000,14980.511508
760.182371,1000,15014.833316
859.866221,1000,15050.317341
775.0,1000,15133.815015
889.208633,1000,15168.800446
595.167286,1000,15203.334241
677.429467,1000,15238.658422
872.881356,1000,15272.895071
145.633333,578,15293.38112
835.714286,1000,15374.791016
634.219269,1000,15409.500508
830.81761,1000,15444.195586
676.271186,1000,15478.496126
521.621622,1000,15512.31614
565.480427,1000,15546.575799
502.189781,1000,15643.02492
517.424242,1000,15677.761068
490.361446,1000,15711.190065
380.427046,1000,15745.978237
401.901141,1000,15780.990417
875.535168,1000,15815.679216
887.603306,1000,15850.492121
831.740614,1000,15948.204488
618.518519,1000,15983.017564
490.322581,1000,16018.625501
562.337662,1000,16052.731585
879.238754,1000,16087.906164
316.666667,1000,16123.049013
298.026316,1000,16218.724094
650.915751,1000,16253.396851
677.089783,1000,16287.362513
564.335664,1000,16321.020245
301.960784,1000,16354.553725
308.783784,1000,16389.197441
656.013746,1000,16484.414159
-77.640288,281,16494.378149
804.761905,1000,16529.275515
649.090909,1000,16563.873436
563.230241,1000,16598.507861
-66.993939,277,16608.098683
328.571429,1000,16642.624573
454.347826,1000,16676.708118
-78.140984,307,16686.960705
860.854093,1000,16783.10294
914.7,853,16811.925713
844.625407,1000,16846.221956
322.535211,1000,16880.17311
843.7751,1000,16912.904065
863.45515,1000,16948.075742
391.166078,1000,17045.916744
813.793103,1000,17081.375632
451.369863,1000,17115.593315
904.1,959,17149.066394
494.405594,1000,17181.310592
307.272727,1000,17214.98608
928.6,714,17239.60599
553.465347,1000,17334.806182
735.051546,1000,17370.344852
320.4947,1000,17405.749326
857.928803,1000,17440.394564
254.073171,881,17470.473499
927.5,725,17495.009221
875.510204,1000,17590.836701
734.482759,1000,17625.66738
539.175258,1000,17660.261382
739.869281,1000,17695.532943
606.081081,1000,17730.534941
706.349206,1000,17765.148283
652.851711,1000,17861.891495
474.324324,1000,17895.519728
403.401361,1000,17929.299164
378.26087,1000,17963.172953
380.565371,1000,17997.109223
765.319865,1000,18030.765389
778.688525,1000,18065.29515
254.466859,1000,18162.597531
550.557621,1000,18196.942475
858.62069,1000,18232.546872
774.015748,1000,18266.893382
810.828025,1000,18302.098776
836.305732,1000,18336.743471
416.981132,1000,18433.723238
827.007299,1000,18468.189447
458.935361,1000,18503.641582
858.490566,1000,18538.132178
864.705882,1000,18572.639941
790.965732,1000,18607.511749
446.325879,1000,18706.483627
808.794788,1000,18740.469013
636.30137,1000,18775.068297
356.59164,1000,18810.083799
668.976898,1000,18844.95878
430.944625,1000,18879.763957
859.558824,1000,18980.26571
873.856209,1000,19014.99323
422.796353,1000,19049.972588
860.714286,1000,19083.848154
743.537415,1000,19116.75209
796.428571,1000,19150.493751
798.734177,1000,19185.025347
598.675497,1000,19282.670568
893.39934,1000,19317.088005
505.166052,1000,19352.36721
542.405063,1000,19386.865042
841.717791,1000,19422.396302
846.996466,1000,19457.087648
804.761905,1000,19553.258457
630.15873,1000,19588.320158
589.655172,1000,19622.928802
560.516605,1000,19657.072522
919.5,805,19684.501038
872.881356,1000,19718.792616
880.237154,1000,19812.93263
786.925795,1000,19847.079268
816.932907,1000,19880.611048
867.213115,1000,19913.463764
870.80292,1000,19948.156718
560.130719,1000,19982.774775
522.02381,1000,20017.720745
881.203008,1000,20116.222675
870.099668,1000,20151.789291
832.624113,1000,20185.213518
875.0,1000,20219.310406
848.630137,1000,20253.87694
857.081545,1000,20288.841147
885.915493,1000,20385.466181
889.399293,1000,20420.75467
885.347985,1000,20455.732164
838.931298,1000,20490.997017
882.578397,1000,20525.886814
934.0,660,20548.698345
925.3,747,20575.133388
588.4273,1000,20670.738308
769.70684,1000,20705.499266
888.970588,1000,20740.027038
890.415335,1000,20773.716237
923.4,766,20799.755381
879.72973,1000,20834.322828
853.488372,1000,20930.70606
584.615385,1000,20965.621272
860.39604,1000,21001.397795
855.271565,1000,21036.161282
851.890034,1000,21071.124418
872.027972,1000,21103.660228
611.111111,1000,21190.081232
877.635783,1000,21223.835072
819.847328,1000,21257.388887
613.31058,1000,21292.305029
872.508591,1000,21326.462879
775.0,1000,21359.986651
596.594427,1000,21392.237177
436.443149,1000,21487.99252
893.288591,1000,21523.108732
567.731629,1000,21558.038188
604.11985,1000,21593.458034
871.530249,1000,21628.708771
475.384615,1000,21665.368028
867.153285,1000,21759.857015
523.824451,1000,21794.300534
836.666667,1000,21829.40261
882.935154,1000,21863.155057
492.982456,1000,21897.64838
578.321678,1000,21933.311072
878.26087,1000,22044.769487
864.028777,1000,22085.035776
753.820598,1000,22128.555817
493.75,1000,22171.930018
594.158076,1000,22215.18642
766.197183,1000,22254.913981
769.71831,1000,22383.190481
821.708185,1000,22426.053443
291.304348,1000,22469.918266
232.20339,1000,22512.391484
557.627119,1000,22546.813733
414.469453,1000,22581.48708
801.574803,1000,22616.511538
827.797834,1000,22722.409725
362.633452,1000,22759.215284
319.607843,1000,22796.729817
343.686007,1000,22832.554899
436.585366,1000,22869.281826
422.968198,1000,22906.018369
829.71246,1000,23007.027327
420.900322,1000,23041.521198
663.157895,1000,23077.556972
879.79798,1000,23114.732048
878.647687,1000,23151.881155
886.062718,1000,23188.439286
731.25,1000,23293.63759
249.62406,1000,23327.583655
753.846154,1000,23362.781729
848.805461,1000,23397.836896
932.9,671,23421.885154
555.405405,1000,23456.396023
833.579336,1000,23494.046367
516.949153,1000,23603.015712
889.932886,1000,23639.962789
617.607973,1000,23676.918935
551.877133,1000,23714.020054
220.132013,1000,23750.229683
855.555556,1000,23786.925335
856.521739,1000,23894.855553
868.965517,1000,23931.418124
526.436782,1000,23967.649549
834.545455,1000,24004.573712
850.657895,1000,24041.428352
776.363636,1000,24078.271633
791.986063,1000,24187.858064
801.639344,1000,24224.307365
834.027778,1000,24260.948899
848.717949,1000,24297.3335
422.65861,1000,24333.729147
860.714286,1000,24370.587457
586.27451,1000,24407.737226
672.727273,1000,24517.547823
788.086643,1000,24554.102134
380.968858,1000,24590.557008
419.607843,1000,24627.73913
866.216216,1000,24664.711325
838.650307,1000,24701.428726
845.762712,1000,24809.987171
862.962963,1000,24845.841642
857.295374,1000,24882.28751
762.59542,1000,24918.2358
828.030303,1000,24955.074333
586.567164,1000,24991.271322
746.975089,1000,25099.919291
297.435897,1000,25136.192983
727.838828,1000,25172.623923
615.625,1000,25209.115672
187.197232,1000,25245.60211
871.631206,1000,25282.179193
779.310345,1000,25391.860162
852.380952,1000,25428.342158
832.835821,1000,25463.428341
870.588235,1000,25498.778467
902.8,972,25533.142551
907.3,927,25566.242169
856.25,1000,25601.387092
925.2,748,25697.795207
855.32646,1000,25733.778284
788.888889,1000,25768.608197
865.838509,1000,25804.0308
848.220065,1000,25839.889546
851.048951,1000,25875.593051
233.333333,1000,25980.991793
701.089918,1000,26016.594681
868.309859,1000,26051.475945
419.607843,1000,26087.06515
679.605263,1000,26121.93076
880.392157,1000,26158.168952
871.631206,1000,26265.268807
841.176471,1000,26300.525724
925.2,748,26327.2143
870.037453,1000,26363.413882
875.524476,1000,26399.714871
634.177215,1000,26435.528688
445.098039,1000,26472.440433
872.508591,1000,26598.920923
846.540881,1000,26631.047327
783.161512,1000,26664.510883
617.171717,1000,26700.355517
855.223881,1000,26736.168594
201.587302,1000,26772.353855
150.859107,1000,26878.271398
843.060498,1000,26913.915619
380.968858,1000,26949.045662
468.84058,1000,26984.441034
680.0,1000,27020.149659
479.150579,1000,27056.128603
847.791165,1000,27163.743053
877.859779,1000,27199.781934
606.25,1000,27234.853127
551.515152,1000,27270.966227
804.43686,1000,27306.838578
335.736677,1000,27342.872602
326.573427,1000,27378.87016
896.503497,1000,27485.896731
668.456376,1000,27521.896175
632.638889,1000,27557.226044
826.910299,1000,27593.383826
860.144928,1000,27628.956374
498.07074,1000,27664.420804
