#{"t_start": 1781379320.4865623, "env_id": "CarRacing-v3"}
r,l,t
626.224784,1000,10616.384055
886.254296,1000,10650.840008
613.355049,1000,10685.558583
803.345725,1000,10764.543499
889.761092,1000,10797.708345
876.588629,1000,10830.652222
931.9,681,10853.657073
905.2,948,10885.071227
890.033223,1000,10916.775434
404.983389,1000,10996.6091
916.6,834,11025.551548
882.993197,1000,11059.917184
925.0,750,11085.769081
415.267176,1000,11119.885291
923.9,761,11146.536539
919.3,807,11173.720395
574.285714,1000,11267.865527
921.3,787,11294.696184
866.666667,1000,11330.195581
724.175824,1000,11364.276122
823.58804,1000,11398.776961
927.3,727,11423.74566
881.481481,1000,11458.397037
889.169675,1000,11545.406854
637.541528,1000,11580.070319
872.881356,1000,11614.710454
852.861953,1000,11648.76159
752.564103,1000,11683.00825
275.426621,1000,11717.699787
845.652174,1000,11813.300075
608.333333,1000,11844.96228
5.04417,576,11864.35846
855.631399,1000,11899.254107
558.273381,1000,11933.159148
742.105263,1000,11967.077929
204.347826,1000,12000.792624
738.235294,1000,12096.163298
262.068966,1000,12130.264737
576.567657,1000,12165.371602
411.705686,1000,12199.3501
759.778598,1000,12234.247146
830.795848,1000,12268.186265
851.388889,1000,12363.919526
782.550336,1000,12397.938909
487.020649,1000,12431.879741
400.0,1000,12466.866624
838.181818,1000,12501.331224
577.018634,1000,12536.571225
695.597484,1000,12632.961059
928.1,719,12658.65612
417.006803,1000,12692.680705
878.33935,1000,12727.433801
615.277778,1000,12761.194922
536.029412,1000,12795.048252
931.9,681,12818.921716
883.870968,1000,12917.479111
292.491468,1000,12952.676344
819.678715,1000,12987.408597
411.235955,1000,13022.087601
398.67374,1000,13056.351741
721.192053,1000,13090.619941
447.987616,1000,13124.892882
554.676259,1000,13221.695052
812.903226,1000,13257.016858
855.782313,1000,13290.631632
756.603774,1000,13323.832618
854.545455,1000,13355.247078
865.034965,1000,13388.29319
863.576159,1000,13476.263771
878.10219,1000,13511.117855
892.248062,1000,13546.304789
866.56535,1000,13581.677416
891.935484,1000,13616.715766
848.051948,1000,13650.695605
868.309859,1000,13747.232821
408.650519,1000,13781.396483
853.79538,1000,13817.113499
659.075908,1000,13852.82411
631.012658,1000,13887.791751
510.687023,1000,13922.003825
890.353698,1000,14018.676376
620.27972,1000,14053.06032
889.795918,1000,14087.727926
882.876712,1000,14122.421501
871.153846,1000,14158.039175
429.411765,1000,14191.592607
724.175824,1000,14225.502409
173.315068,761,14300.21437
920.1,799,14327.778203
644.755245,1000,14362.179866
514.678899,1000,14397.728385
896.428571,1000,14431.759654
853.333333,1000,14466.988441
887.551867,1000,14562.065754
747.402597,1000,14596.684999
279.620261,878,14627.177009
892.509363,1000,14662.240121
872.508591,1000,14696.975379
929.0,710,14721.031877
916.2,838,14750.947862
888.505747,1000,14848.495512
400.0,1000,14882.962285
877.419355,1000,14916.834093
883.333333,1000,14951.769153
495.394737,1000,14985.802535
873.484848,1000,15020.398406
690.697674,1000,15104.712105
881.949458,1000,15139.303333
850.310559,1000,15174.267734
860.992908,1000,15208.930472
872.60274,1000,15243.880072
294.230769,1000,15278.279656
773.605948,1000,15313.427593
673.85159,1000,15395.004273
924.2,758,15421.474635
759.259259,1000,15455.509664
262.416107,1000,15489.717886
462.111801,1000,15523.807485
296.721311,1000,15558.103053
439.215686,1000,15655.318908
715.436242,1000,15689.146711
774.074074,1000,15722.928792
697.87234,1000,15758.084328
559.259259,1000,15792.826105
858.646617,1000,15827.643182
558.823529,1000,15924.339975
896.153846,1000,15960.271728
850.166113,1000,15994.77401
271.428571,1000,16030.151696
827.631579,1000,16064.614435
571.480144,1000,16099.679899
583.544304,1000,16134.799892
243.75,1000,16230.57637
889.051095,1000,16265.018839
215.47619,1000,16298.780467
350.171821,1000,16331.961973
771.698113,1000,16366.522606
344.444444,1000,16401.060042
-38.094265,278,16410.708814
792.976589,1000,16506.1661
375.177305,1000,16541.045854
887.755102,1000,16575.477104
386.590038,1000,16610.026601
889.051095,1000,16644.596568
808.496732,1000,16678.925124
875.352113,1000,16774.796685
860.714286,1000,16808.663905
487.628866,1000,16842.826824
300.673401,1000,16876.914243
824.050633,1000,16909.263857
540.740741,1000,16944.229472
775.816993,1000,17042.454406
875.757576,1000,17077.351238
290.572391,1000,17112.109077
604.467354,1000,17147.043895
577.018634,1000,17179.35441
871.119134,1000,17212.951467
874.820144,1000,17307.536044
805.923345,1000,17342.684811
842.65233,1000,17377.844953
844.055944,1000,17413.048094
742.105263,1000,17448.115469
563.157895,1000,17482.138955
865.625,1000,17515.961081
862.264151,1000,17611.948559
883.333333,1000,17647.028795
689.285714,1000,17682.195838
854.022989,1000,17717.401163
237.883959,1000,17752.387167
337.888199,1000,17786.670589
503.333333,1000,17882.596265
357.51634,1000,17916.100287
389.795918,1000,17950.490545
460.885609,1000,17983.958747
916.3,837,18012.353715
440.268456,1000,18046.101174
690.378007,1000,18143.57646
561.721068,1000,18178.4823
882.332155,1000,18213.556313
850.704225,1000,18248.23721
716.666667,1000,18282.767281
484.96732,1000,18317.964147
860.843373,1000,18414.490847
835.483871,1000,18449.797069
840.251572,1000,18484.228251
788.888889,1000,18519.019743
866.666667,1000,18553.707796
848.630137,1000,18588.655946
724.37276,1000,18623.240103
786.435331,1000,18722.099816
273.287671,1000,18756.36063
403.703704,1000,18791.338299
365.798046,1000,18825.938332
837.28223,1000,18861.174217
813.533835,1000,18896.135329
383.146067,1000,18996.195045
585.064935,1000,19030.954772
818.918919,1000,19065.382881
732.089552,1000,19098.727134
810.447761,1000,19132.123393
825.531915,1000,19166.346853
641.610738,1000,19264.303823
848.453608,1000,19298.170018
744.594595,1000,19333.065276
444.554455,1000,19368.191387
844.954128,1000,19403.304137
846.360153,1000,19438.043131
840.972222,1000,19534.176681
880.314961,1000,19569.257912
890.384615,1000,19604.356603
889.43662,1000,19638.616585
666.423358,1000,19672.399125
875.609756,1000,19706.597723
844.250871,1000,19740.413481
751.590106,1000,19834.826669
883.221477,1000,19869.187722
893.589744,1000,19901.960182
873.421927,1000,19936.003201
929.9,701,19959.997496
756.687898,1000,19994.829632
866.216216,1000,20092.814156
832.721713,1000,20128.325024
700.699301,1000,20164.018038
720.78853,1000,20197.065984
875.438596,1000,20231.618361
861.685824,1000,20265.922613
866.360856,1000,20300.909978
878.461538,1000,20397.98661
888.549618,1000,20433.269122
884.227129,1000,20468.0658
874.545455,1000,20503.348506
896.763754,1000,20537.940126
871.061093,1000,20573.361112
921.2,788,20661.764484
871.33758,1000,20695.920809
892.882562,1000,20730.40525
902.8,972,20763.953936
879.238754,1000,20797.765889
838.906752,1000,20832.019922
839.393939,1000,20928.58992
866.777409,1000,20963.513591
489.285714,1000,20999.260283
215.789474,1000,21034.163403
891.044776,1000,21069.106467
869.387755,1000,21101.642952
825.423729,1000,21132.973838
372.527473,1000,21221.778761
881.949458,1000,21255.325237
787.681159,1000,21290.050009
889.051095,1000,21324.264046
858.90411,1000,21358.052547
844.444444,1000,21390.126893
686.440678,1000,21486.0504
557.794677,1000,21520.904489
406.849315,1000,21555.931384
453.956835,1000,21591.305151
794.927536,1000,21626.588689
419.607843,1000,21663.201315
853.900709,1000,21757.895084
805.084746,1000,21792.088081
657.575758,1000,21827.237062
207.692308,1000,21860.986705
923.8,762,21887.286096
868.641115,1000,21922.217012
912.7,873,21953.981505
636.462094,1000,22067.134153
738.815789,1000,22110.01674
56.114815,588,22135.624055
518.705036,1000,22178.628632
896.428571,1000,22222.038414
775.796178,1000,22261.364527
810.714286,1000,22389.823506
608.185053,1000,22432.981453
829.292929,1000,22476.73056
594.339623,1000,22517.973526
386.692015,1000,22552.455206
679.467681,1000,22587.270705
137.388724,1000,22622.102485
545.756458,1000,22728.851055
294.736842,1000,22765.200192
466.40625,1000,22802.670161
771.621622,1000,22838.713622
513.569322,1000,22875.304074
625.978648,1000,22911.566182
810.071942,1000,23012.80076
616.723549,1000,23047.131923
357.142857,1000,23083.403775
521.428571,1000,23120.574637
873.244147,1000,23157.676321
503.960396,1000,23194.454213
288.278388,1000,23298.992739
340.273038,1000,23333.055211
837.5,1000,23368.352332
630.215827,1000,23403.343887
488.235294,1000,23439.15779
613.333333,1000,23474.383287
780.136986,1000,23584.237679
876.666667,1000,23621.113173
865.635739,1000,23657.909623
478.778135,1000,23694.987954
389.51049,1000,23731.419369
382.876712,1000,23768.540724
838.14433,1000,23804.606638
857.377049,1000,23913.041569
406.896552,1000,23949.175544
481.939799,1000,23985.923696
835.018051,1000,24022.323782
874.729242,1000,24059.807446
477.205882,1000,24095.872604
804.109589,1000,24205.530045
834.306569,1000,24242.305582
826.470588,1000,24278.675853
619.69697,1000,24314.978678
879.381443,1000,24351.988598
744.884488,1000,24388.635646
908.6,914,24495.635707
876.744186,1000,24532.526108
864.788732,1000,24569.013632
464.784053,1000,24605.635269
478.07309,1000,24642.938423
850.530035,1000,24679.872666
456.270096,1000,24788.622025
647.211896,1000,24824.295556
790.243902,1000,24860.489453
857.746479,1000,24897.218477
832.624113,1000,24932.843302
868.181818,1000,24970.056355
816.955017,1000,25006.046151
724.817518,1000,25114.54359
716.326531,1000,25150.865546
747.014925,1000,25187.589027
518.518519,1000,25223.076308
827.586207,1000,25260.462863
829.104478,1000,25297.097953
780.0,1000,25406.7555
549.180328,1000,25442.822253
823.566879,1000,25477.599761
880.392157,1000,25513.19307
883.81877,1000,25548.875889
868.641115,1000,25584.016519
857.792208,1000,25689.798077
907.6,924,25722.314525
632.394366,1000,25757.754112
929.0,710,25782.270345
857.597173,1000,25818.309927
791.156463,1000,25854.16423
815.194346,1000,25889.543986
760.294118,1000,25994.371988
782.142857,1000,26030.269212
736.120401,1000,26064.908996
422.222222,1000,26100.740755
581.208054,1000,26135.747031
536.636637,1000,26172.419139
878.417266,1000,26279.14749
874.074074,1000,26314.258734
927.7,723,26340.292432
557.342657,1000,26376.446016
839.0681,1000,26412.696128
422.33677,1000,26449.007602
877.04918,1000,26485.936474
572.535211,1000,26610.474389
513.707165,1000,26642.795632
858.041958,1000,26677.652674
571.096346,1000,26713.731824
805.594406,1000,26749.496322
570.103093,1000,26785.233724
717.518248,1000,26891.375461
846.708464,1000,26926.84779
315.873016,1000,26961.608528
816.083916,1000,26997.76414
746.428571,1000,27033.100282
839.189189,1000,27069.360002
727.160494,1000,27177.03445
868.309859,1000,27212.780967
889.361702,1000,27248.101828
680.952381,1000,27284.490751
574.846626,1000,27319.804411
291.608392,1000,27355.999784
542.140468,1000,27463.114324
430.075188,1000,27499.114048
788.157895,1000,27534.769913
829.054054,1000,27570.032669
822.48062,1000,27606.349511
390.384615,1000,27642.393718
302.439024,1000,27677.897796
