#{"t_start": 1781379320.56771, "env_id": "CarRacing-v3"}
r,l,t
538.709677,1000,17895.153524
266.242038,1000,17928.946246
817.241379,1000,17962.829766
858.174905,1000,17996.762522
864.143426,1000,18030.43031
281.944444,1000,18064.945704
814.285714,1000,18162.240429
285.507246,1000,18196.590335
839.297125,1000,18232.190096
763.468635,1000,18266.540996
473.476703,1000,18301.749007
847.368421,1000,18336.383008
882.935154,1000,18433.389943
813.043478,1000,18467.866244
887.421384,1000,18503.320968
383.333333,1000,18537.782897
852.554745,1000,18572.272102
817.857143,1000,18607.151012
517.424242,1000,18706.109441
666.784452,1000,18740.105544
286.885246,1000,18774.722352
331.818182,1000,18809.622043
867.272727,1000,18844.607146
425.477707,1000,18879.391494
765.814696,1000,18979.89767
855.631399,1000,19014.632866
386.486486,1000,19049.548365
850.35461,1000,19083.515379
334.782609,1000,19116.416525
737.209302,1000,19150.103527
435.031847,1000,19184.654659
830.656934,1000,19282.311381
815.824916,1000,19316.737044
789.967638,1000,19352.027395
877.941176,1000,19386.524213
868.531469,1000,19422.0481
888.636364,1000,19456.759251
769.127517,1000,19552.896519
849.832776,1000,19587.968269
890.68323,1000,19622.62871
673.743017,1000,19656.754627
920.0,800,19684.027512
652.411576,1000,19718.303406
703.571429,1000,19812.426789
751.449275,1000,19846.586496
839.799331,1000,19880.17446
867.164179,1000,19912.969779
929.6,704,19937.311898
478.947368,1000,19971.610075
820.634921,1000,20006.59844
912.8,872,20100.370754
853.405018,1000,20136.280915
893.377483,1000,20171.018247
743.51145,1000,20203.752318
850.704225,1000,20238.837754
836.241611,1000,20273.297702
888.847584,1000,20370.346421
881.949458,1000,20405.374846
875.945017,1000,20440.675929
908.3,917,20472.348784
896.336996,1000,20507.739358
878.571429,1000,20542.346449
896.621622,1000,20577.574281
918.3,817,20667.230862
889.051095,1000,20701.331423
863.69637,1000,20735.645741
881.549815,1000,20769.69153
890.228013,1000,20803.957108
187.365517,817,20832.028737
578.44523,1000,20928.594755
884.375,1000,20963.51998
572.597865,1000,20999.266958
888.80597,1000,21034.162782
587.296417,1000,21069.105386
440.785498,1000,21101.639786
642.236025,1000,21132.976312
409.578544,1000,21221.782061
705.970149,1000,21255.437719
768.131868,1000,21290.059178
853.736655,1000,21324.272632
723.529412,1000,21358.051051
825.373134,1000,21390.134883
